benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A1,275,7.0,4.6,0.8344370860927153,0.08025477707006369,0.1464264962231261,151,126,25,1444,1669,67,3
A1,275,8.0,1.1,0.8620689655172413,0.06353240152477764,0.1183431952662722,116,100,16,1474,1669,67,3
A1,275,8.0,1.6,0.8620689655172413,0.06353240152477764,0.1183431952662722,116,100,16,1474,1669,67,3
A1,275,8.0,2.1,0.8620689655172413,0.06353240152477764,0.1183431952662722,116,100,16,1474,1669,67,3
A1,275,8.0,2.6,0.8620689655172413,0.06353240152477764,0.1183431952662722,116,100,16,1474,1669,67,3
A1,275,8.0,3.1,0.8608695652173913,0.06289707750952986,0.11722912966252219,115,99,16,1475,1669,67,3
A1,275,8.0,3.6,0.8596491228070176,0.062261753494282084,0.11611374407582939,114,98,16,1476,1669,67,3
A1,275,8.0,4.1,0.8596491228070176,0.062261753494282084,0.11611374407582939,114,98,16,1476,1669,67,3
A1,275,8.0,4.6,0.8596491228070176,0.062261753494282084,0.11611374407582939,114,98,16,1476,1669,67,3
A1,300,1.0,1.1,0.08853904985206275,0.8752759381898455,0.16081115335868187,17913,1586,16327,226,1669,67,3
A1,300,1.0,1.6,0.09120210099080817,0.8474764281752635,0.16468179123780785,16754,1528,15226,275,1669,67,3
A1,300,1.0,2.1,0.10824085865017283,0.6898550724637681,0.1871216290588883,10994,1190,9804,535,1669,67,3
A1,300,1.0,2.6,0.1841411478401947,0.5417661097852029,0.2748599969729075,4931,908,4023,768,1669,67,3
A1,300,1.0,3.1,0.2679016743854649,0.4552058111380145,0.337295357703521,2807,752,2055,900,1669,67,3
A1,300,1.0,3.6,0.33859470468431774,0.4057352043929225,0.36913683041909523,1964,665,1299,974,1669,67,3
A1,300,1.0,4.1,0.3893866299104066,0.34919653893695923,0.36819811013359405,1451,565,886,1053,1669,67,3
A1,300,1.0,4.6,0.43946188340807174,0.30434782608695654,0.3596330275229358,1115,490,625,1120,1669,67,3
A1,300,2.0,1.1,0.30612244897959184,0.5357142857142857,0.38961038961038963,2744,840,1904,728,1669,67,3
A1,300,2.0,1.6,0.30732600732600734,0.5354179961710275,0.3905050034908076,2730,839,1891,728,1669,67,3
A1,300,2.0,2.1,0.31240369799691836,0.5078271759549154,0.3868352015263534,2596,811,1785,786,1669,67,3
A1,300,2.0,2.6,0.32941688424717147,0.46989447548106766,0.38731133282169355,2298,757,1541,854,1669,67,3
A1,300,2.0,3.1,0.34771033013844516,0.4066002490660025,0.37485648679678535,1878,653,1225,953,1669,67,3
A1,300,2.0,3.6,0.37617135207496655,0.3505926388022458,0.36293186955117857,1494,562,932,1041,1669,67,3
A1,300,2.0,4.1,0.42135761589403975,0.31912225705329156,0.36318230467356405,1208,509,699,1086,1669,67,3
A1,300,2.0,4.6,0.466802860061287,0.28616155291170947,0.35481366459627334,979,457,522,1140,1669,67,3
A1,300,3.0,1.1,0.5480392156862746,0.36204663212435234,0.43603744149766,1020,559,461,985,1669,67,3
A1,300,3.0,1.6,0.5480392156862746,0.36204663212435234,0.43603744149766,1020,559,461,985,1669,67,3
A1,300,3.0,2.1,0.5497536945812808,0.36163318211276735,0.436278342455043,1015,558,457,985,1669,67,3
A1,300,3.0,2.6,0.5488180883864338,0.3427471116816431,0.4219676017384433,973,534,439,1024,1669,67,3
A1,300,3.0,3.1,0.5446527012127894,0.3160588611644274,0.4,907,494,413,1069,1669,67,3
A1,300,3.0,3.6,0.5437125748502994,0.2875237492083597,0.37613918806959407,835,454,381,1125,1669,67,3
A1,300,3.0,4.1,0.5447263017356475,0.258719086873811,0.350816852966466,749,408,341,1169,1669,67,3
A1,300,3.0,4.6,0.564179104477612,0.24,0.33674832962138085,670,378,292,1197,1669,67,3
A1,300,4.0,1.1,0.6879562043795621,0.24721311475409835,0.3637240713941148,548,377,171,1148,1669,67,3
A1,300,4.0,1.6,0.6879562043795621,0.24721311475409835,0.3637240713941148,548,377,171,1148,1669,67,3
A1,300,4.0,2.1,0.6879562043795621,0.24721311475409835,0.3637240713941148,548,377,171,1148,1669,67,3
A1,300,4.0,2.6,0.6846011131725418,0.23898963730569947,0.3542966874699952,539,369,170,1175,1669,67,3
A1,300,4.0,3.1,0.6821705426356589,0.2275371687136393,0.3412506059137179,516,352,164,1195,1669,67,3
A1,300,4.0,3.6,0.6728016359918201,0.21266968325791855,0.32318271119842823,489,329,160,1218,1669,67,3
A1,300,4.0,4.1,0.6745182012847966,0.2020525978191148,0.3109575518262586,467,315,152,1244,1669,67,3
A1,300,4.0,4.6,0.6774941995359629,0.18693982074263765,0.2930255895634722,431,292,139,1270,1669,67,3
A1,300,5.0,1.1,0.7899686520376176,0.16535433070866143,0.2734671730873576,319,252,67,1272,1669,67,3
A1,300,5.0,1.6,0.7899686520376176,0.16535433070866143,0.2734671730873576,319,252,67,1272,1669,67,3
A1,300,5.0,2.1,0.7899686520376176,0.16535433070866143,0.2734671730873576,319,252,67,1272,1669,67,3
A1,300,5.0,2.6,0.789308176100629,0.16405228758169935,0.27164502164502163,318,251,67,1279,1669,67,3
A1,300,5.0,3.1,0.7870967741935484,0.15926892950391644,0.26492942453854507,310,244,66,1288,1669,67,3
A1,300,5.0,3.6,0.7785234899328859,0.1500646830530401,0.2516268980477223,298,232,66,1314,1669,67,3
A1,300,5.0,4.1,0.7755102040816326,0.14747736093143596,0.24782608695652175,294,228,66,1318,1669,67,3
A1,300,5.0,4.6,0.776595744680851,0.14119922630560927,0.23895253682487724,282,219,63,1332,1669,67,3
A1,300,6.0,1.1,0.8382352941176471,0.1102514506769826,0.19487179487179487,204,171,33,1380,1669,67,3
A1,300,6.0,1.6,0.8382352941176471,0.1102514506769826,0.19487179487179487,204,171,33,1380,1669,67,3
A1,300,6.0,2.1,0.8382352941176471,0.1102514506769826,0.19487179487179487,204,171,33,1380,1669,67,3
A1,300,6.0,2.6,0.8382352941176471,0.1102514506769826,0.19487179487179487,204,171,33,1380,1669,67,3
A1,300,6.0,3.1,0.8366336633663366,0.10903225806451614,0.19292237442922378,202,169,33,1381,1669,67,3
A1,300,6.0,3.6,0.8341708542713567,0.10668380462724936,0.18917378917378916,199,166,33,1390,1669,67,3
A1,300,6.0,4.1,0.8290155440414507,0.10249839846252402,0.18244013683010263,193,160,33,1401,1669,67,3
A1,300,6.0,4.6,0.8324324324324325,0.0983397190293742,0.17589948600799543,185,154,31,1412,1669,67,3
A1,300,7.0,1.1,0.868421052631579,0.08494208494208494,0.1547479484173505,152,132,20,1422,1669,67,3
A1,300,7.0,1.6,0.868421052631579,0.08494208494208494,0.1547479484173505,152,132,20,1422,1669,67,3
A1,300,7.0,2.1,0.868421052631579,0.08494208494208494,0.1547479484173505,152,132,20,1422,1669,67,3
A1,300,7.0,2.6,0.868421052631579,0.08494208494208494,0.1547479484173505,152,132,20,1422,1669,67,3
A1,300,7.0,3.1,0.8675496688741722,0.08435286542176433,0.15375586854460094,151,131,20,1422,1669,67,3
A1,300,7.0,3.6,0.8666666666666667,0.08370895041854476,0.15267175572519084,150,130,20,1423,1669,67,3
A1,300,7.0,4.1,0.8648648648648649,0.0821566110397946,0.15005861664712777,148,128,20,1430,1669,67,3
A1,300,7.0,4.6,0.875,0.08045977011494253,0.14736842105263157,144,126,18,1440,1669,67,3
A1,300,8.0,1.1,0.8888888888888888,0.06619987269255251,0.12322274881516586,117,104,13,1467,1669,67,3
A1,300,8.0,1.6,0.8888888888888888,0.06619987269255251,0.12322274881516586,117,104,13,1467,1669,67,3
A1,300,8.0,2.1,0.8888888888888888,0.06619987269255251,0.12322274881516586,117,104,13,1467,1669,67,3
A1,300,8.0,2.6,0.8888888888888888,0.06619987269255251,0.12322274881516586,117,104,13,1467,1669,67,3
A1,300,8.0,3.1,0.8879310344827587,0.06556333545512412,0.12211025489033786,116,103,13,1468,1669,67,3
A1,300,8.0,3.6,0.8869565217391304,0.06492679821769573,0.12099644128113878,115,102,13,1469,1669,67,3
A1,300,8.0,4.1,0.8869565217391304,0.06492679821769573,0.12099644128113878,115,102,13,1469,1669,67,3
A1,300,8.0,4.6,0.8859649122807017,0.06420851875397329,0.11973918197984587,114,101,13,1472,1669,67,3
